Date,Close,High,Low,Open,Volume
2024-02-28,674.7744750976562,681.8601942948292,672.1891206373224,679.9212222820232,25321986
2024-02-29,671.9019165039062,675.2532869853846,668.9814482015562,671.2794957514693,53295700
2024-03-01,684.9961547851562,685.9536891619308,670.2740637422462,670.2740637422462,34738898
2024-03-04,685.9296875,687.9884096675396,681.9080901062357,685.0918449690896,35616474
2024-03-05,689.8316040039062,690.8609650167328,680.6392985327519,680.8068553387346,37991672
2024-03-06,690.6694946289062,695.5768580281541,686.3366868886952,686.3366868886952,42409530
2024-03-07,692.34521484375,694.7151474764962,690.0950324505662,692.0579662212759,49348046
2024-03-11,683.5838012695312,692.2733788101641,681.2856954339823,684.6370656855901,50531094
2024-03-12,698.78466796875,700.9151585638567,684.2779988916614,686.5521430195154,65418454
2024-03-13,699.1915893554688,704.5537583020961,694.2602641088363,701.6332902428926,63067454
2024-03-14,696.8217163085938,701.8727337796063,691.4835086418929,700.0055299615263,52432158
2024-03-15,695.4811401367188,698.6649535010525,690.5019498876019,694.2123954494871,143613804
2024-03-18,692.3212890625,697.0849990233024,687.4139255734966,692.7760944963727,21437856
2024-03-19,693.9012451171875,695.361508487081,687.2703309378574,687.2703309378574,36183594
2024-03-20,685.1398315429688,695.002424269405,682.0757097447741,693.757641226056,43606094
2024-03-21,692.177734375,694.8109541841388,688.6109418290184,690.6696058865672,28922860
2024-03-22,690.7891845703125,694.5714568199686,688.3474837448974,689.9034770136652,45980326
2024-03-26,682.4347534179688,688.4432464905726,680.8787600753138,683.2964992802526,56844290
2024-03-27,689.7598876953125,693.2309499256703,680.4478889511747,681.5490768981103,62168668
2024-03-28,693.20703125,699.2394862002545,689.7598723903825,689.7598723903825,55592142
2024-04-01,704.027099609375,705.6070545940972,696.8934573296461,698.04251018733,25199570
2024-04-02,708.6472778320312,715.685132245699,700.5561005197442,701.4657698820595,41225446
2024-04-03,709.6766357421875,716.0681660997278,704.4580616337976,704.793175292623,45584386
